name,category,brand,strainType,priceRec,dispensary,productUrl,price,potency,quantity
Strawberry Milkshake ,Pre-Rolls,(the) Essence,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-strawberry-milkshake-0-5g-ea-5-pack-4933,25.5,,5.0
Indian Landrace,Pre-Rolls,(the) Essence,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-indian-landrace-0-5g-ea-5-pack-4943,25.5,,5.0
Yum Yum ,Pre-Rolls,(the) Essence,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-hybrid-yum-yum-0-5g-ea-5-pack-4953,25.5,,5.0
Dosilato,Pre-Rolls,(the) Essence,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-dosilato-0-5g-ea-5-pack-16791,25.5,,5.0
Glitter Bomb,Pre-Rolls,(the) Essence,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-glitter-bomb-0-5g-ea-5-pack-16792,25.5,,5.0
Wedding Kush Mints,Pre-Rolls,(the) Essence,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-wedding-kush-mints-0-5g-ea-5-pack-16795,25.5,,5.0
Indica,Pre-Rolls,Anthem,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-indica-0-35g-ea-10-pack-17508,34.0,,10.0
Sativa,Pre-Rolls,Anthem,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-sativa-sativa-0-35g-ea-10-pack-17509,34.0,,10.0
Hybrid,Pre-Rolls,Anthem,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-hybrid-hybrid-0-35g-ea-10-pack-17510,34.0,,10.0
Golden Cream,Flower,Ozone,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-golden-cream-3-5g-18669,34.0,,
Bone Apple Teet,Flower,Legend,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/small-buds-hybrid-bone-apple-teet-3-5g-18734,34.0,,
Tangahhhrine,Edibles,Incredibles,,,curaleaf,,28.0,10.0,
Monkey Bar,Edibles,Incredibles,,,curaleaf,,28.0,100.0,
High Society 132,Flower,Simply Herb,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-high-society-132-3-5g-18830,29.75,,
Wedding Cake,Flower,Simply Herb,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-wedding-cake-3-5g-18832,29.75,,
MAC,Flower,Grassroots,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-mac-3-5g-16840,36.5,,
Astro GMO,Flower,Grassroots,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-indica-astro-gmo-3-5g-18484,36.5,,
Guava Casquitos,Pre-Rolls,Verano,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-hybrid-guava-casquitos-0-5g-ea-5-pack-18779,28.5,,5.0
Butterstuff #6,Flower,Ozone,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-butterstuff-6-3-5g-3473,38.25,,
Rescue (THC Rich),Topical,Dr. Solomon's,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/topical-7052/lotion-hybrid-rescue-thc-rich-200mg-18098,38.25,200.0,
Banana's Foster,Flower,Black Buddha,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-banana-s-foster-3-5g-18836,38.25,,
"5"" Weeding Rainbow",Accessories,SirEEL,,,curaleaf,,40.0,,
Afghani,Flower,Legend,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/popcorn-indica-afghani-3-5g-16664,30.0,,
Happy Hour #21,Flower,Simply Herb,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-happy-hour-21-3-5g-17194,34.0,,
PK Crasher,Flower,Ozone,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-pk-crasher-3-5g-18681,34.0,,
Mac n Jack,Flower,Anthologie,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-mac-n-jack-3-5g-3680,42.5,,
Sundae Sherbert,Pre-Rolls,Kynd,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-sundae-sherbert-0-5g-ea-7-pack-18415,42.5,,7.0
Sweet Jealousy,Flower,Later Days,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-sweet-jealousy-3-5g-17325,42.5,,
Zest Zinger,Flower,Binske,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-zest-zinger-3-5g-17657,42.5,,
Sugar Biscuits ,Pre-Rolls,Binske,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-sugar-biscuits-0-5g-ea-7-pack-17660,42.5,,7.0
Double Oreoz,Flower,Later Days,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-double-oreoz-3-5g-18013,42.5,,
Power Boost,Flower,Later Days,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-power-boost-3-5g-18257,42.5,,
Harmony,Topical,Avexia,,,curaleaf,,33.75,100.0,
Wedding Cake ,Flower,Ozone,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-wedding-cake-3-5g-3851,30.0,,
Gorilla Chem OG,Flower,Ozone,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-gorilla-chem-og-3-5g-6251,35.0,,
Tea Time,Flower,Grown Rogue,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-indica-tea-time-3-5g-18217,36.0,,
Happy Hour #21,Flower,Ozone,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-happy-hour-21-3-5g-18458,35.0,,
Banana Daddy,Flower,Ozone,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-banana-daddy-3-5g-18464,35.0,,
Fresh Powder #9,Flower,(the) Essence,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-sativa-fresh-powder-9-3-5g-18775,33.75,,
Ghost Milk,Flower,(the) Essence,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-indica-ghost-milk-3-5g-18776,33.75,,
Road Rage #5,Flower,Ozone,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-road-rage-5-3-5g-18657,35.0,,
Wedding Cake,Flower,Ozone,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-wedding-cake-3-5g-18663,35.0,,
Wookie Pie,Flower,Anthologie,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-wookie-pie-3-5g-18800,46.75,,
AJs Sour Diesel ,Flower,Anthologie,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-sativa-ajs-sour-diesel-3-5g-3419,46.75,,
Citradelic Sunset,Flower,Anthologie,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-sativa-citradelic-sunset-3-5g-3494,46.75,,
A Shore Thing Sativa Blend,Pre-Rolls,Lowell Herb Co,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-sativa-a-shore-thing-sativa-blend-0-5833g-ea-6-pack-4777,46.75,,6.0
The chill Indica Blend,Pre-Rolls,Lowell Herb Co,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-the-chill-indica-blend-0-5833g-ea-6-pack-4778,46.75,,6.0
The Happy Hybrid,Pre-Rolls,Lowell Herb Co,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-hybrid-the-happy-hybrid-0-5833g-ea-6-pack-4779,46.75,,6.0
Zero Gravity,Concentrates,Haze X Mudd Brothers,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/badder-indica-zero-gravity-0-5g-16655,46.75,,
Night Owl Haze,Flower,Good Green,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-sativa-night-owl-haze-3-5g-18076,46.75,,
Strawberry Cotton Candy,Pre-Rolls,Pre-Roll King of Jersey,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-strawberry-cotton-candy-0-7g-ea-5-pack-18748,46.75,,5.0
Strawberry Guava,Concentrates,MPX Black Label,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/wax-hybrid-strawberry-guava-1g-18757,46.75,,
Purple Milk,Flower,Anthologie,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-indica-purple-milk-3-5g-18798,46.75,,
Animal Face,Vape,Rythm,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-hybrid-animal-face-0-5g-16945,35.0,,
Frutti Bliss,Flower,Later Days,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-frutti-bliss-3-5g-16992,35.0,,
Bolo Runtz,Flower,Kynd,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-indica-bolo-runtz-3-5g-18397,35.0,,
NightCap OG,Flower,Anthologie,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-indica-nightcap-og-3-5g-18765,35.0,,
Golden Cream ,Flower,Simply Herb,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/shake-hybrid-golden-cream-7g-16752,51.0,,
Cherry Slushee,Flower,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-cherry-slushee-3-5g-3490,51.0,,
Durban Z,Flower,Rythm,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-sativa-durban-z-3-5g-3532,51.0,,
Kosher Kush,Flower,Rythm,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-kosher-kush-3-5g-3655,51.0,,
Rose Gold Runtz ,Flower,Rythm,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-rose-gold-runtz-3-5g-3767,51.0,,
White Durban,Flower,Rythm,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-sativa-white-durban-3-5g-3855,51.0,,
Cherry Runtz ,Flower,Hamilton Farms,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-cherry-runtz-3-5g-17296,51.0,,
Temptation F3,Concentrates,Haze,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/live-rosin-indica-temptation-f3-0-5g-4797,51.0,,
AJ Sour Diesel,Flower,Last Resort,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/ground-flower-sativa-aj-sour-diesel-7g-16724,51.0,,
Tangerine Twist,Flower,Binske,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-sativa-tangerine-twist-3-5g-16750,51.0,,
Kiwi Kandy,Flower,Hamilton Farms,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-kiwi-kandy-3-5g-17125,51.0,,
Permanent Marker,Flower,Rythm,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-permanent-marker-3-5g-17211,51.0,,
Blue Razz,Vape,Later Days,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-indica-blue-razz-1g-18021,51.0,,
Fatso,Flower,Niche,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-fatso-3-5g-18468,51.0,,
Josh D OG2,Flower,Niche,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-josh-d-og2-3-5g-18470,51.0,,
Sherb Cream Pie ,Flower,Niche,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-sherb-cream-pie-3-5g-18472,51.0,,
Blue Zushi,Flower,Kynd,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-blue-zushi-3-5g-18476,51.0,,
First Class Gas,Flower,Kynd,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-first-class-gas-3-5g-18477,51.0,,
White Iverson,Flower,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-white-iverson-3-5g-18608,51.0,,
Palisades Mint,Vape,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-hybrid-palisades-mint-0-5g-18613,51.0,,
Berry Skunkset,Pre-Rolls,Find.,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-berry-skunkset-0-7g-ea-10-pack-5768,52.5,,10.0
Lunato,Pre-Rolls,Find.,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-hybrid-lunato-0-7g-ea-10-pack-6107,52.5,,10.0
Mintz Snackz,Pre-Rolls,Find.,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-hybrid-mintz-snackz-0-7g-ea-10-pack-16721,52.5,,10.0
Mystery Morning,Pre-Rolls,Find.,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-sativa-mystery-morning-0-7g-ea-10-pack-16860,52.5,,10.0
Milk Carton,Pre-Rolls,Find.,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-hybrid-milk-carton-0-7g-ea-10-pack-16867,52.5,,10.0
Dos Scoops,Pre-Rolls,Find.,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/pre-rolls-7051/pre-roll-packs-indica-dos-scoops-0-7g-ea-10-pack-18103,52.5,,10.0
Triple Stack,Flower,Grassroots,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-indica-triple-stack-3-5g-17849,55.0,,
Titan Express,Flower,Grassroots,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-sativa-titan-express-3-5g-17852,55.0,,
Zesty Garlic Cookies,Flower,Grassroots,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-indica-zesty-garlic-cookies-3-5g-18162,55.0,,
Mountain Diesel Terpologist,Vape,Select,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-hybrid-mountain-diesel-terpologist-0-5g-6114,20.0,,
Pappy Poison Terpologist,Vape,Select,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-hybrid-pappy-poison-terpologist-0-5g-6115,20.0,,
Great Divide ,Flower,Good Green,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/popcorn-indica-great-divide-3-5g-3348,38.5,,
Dosilato,Flower,(the) Essence,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-dosilato-3-5g-6397,35.0,,
Runtz x Sour Dubb,Flower,Good Green,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-runtz-x-sour-dubb-3-5g-18077,44.0,,
Guava Casquitos,Flower,Verano,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-guava-casquitos-3-5g-18773,41.25,,
Purple Octane x Jealousy,Flower,Verano,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/whole-flower-hybrid-purple-octane-x-jealousy-3-5g-18774,41.25,,
Bubblegum Biscotti ,Flower,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-bubblegum-biscotti-3-5g-3470,55.25,,
Chunky Monkey,Flower,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-chunky-monkey-3-5g-3492,55.25,,
Dirty Banana ,Flower,Kind Tree,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-dirty-banana-3-5g-3510,55.25,,
Guava Cooler ,Flower,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-guava-cooler-3-5g-3589,55.25,,
Peanut Butter Pie ,Flower,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-peanut-butter-pie-3-5g-3729,55.25,,
Mr. Teeny,Flower,Kind Tree,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-mr-teeny-3-5g-16808,55.25,,
Cherry Ice,Concentrates,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/sugar-hybrid-cherry-ice-1g-17583,55.25,,
Tykoon,Flower,Niche,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-tykoon-3-5g-17921,55.25,,
Banana Daddy,Flower,Ozone,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-banana-daddy-3-5g-3432,59.5,,
Golden Cream ,Flower,Ozone,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-golden-cream-3-5g-3576,59.5,,
Super Sour Diesel,Vape,Ozone,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-sativa-super-sour-diesel-1g-6254,59.5,,
Afternoon Delight #4 ,Concentrates,Rythm,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/live-resin-hybrid-afternoon-delight-4-1g-6163,59.5,,
Durban Z,Concentrates,Rythm,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/live-resin-sativa-durban-z-1g-6167,59.5,,
Zero Gravity,Flower,Kynd,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/popcorn-indica-zero-gravity-7g-16990,59.5,,
Animal Face,Concentrates,Rythm,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/live-rosin-indica-animal-face-1g-17221,59.5,,
Butterstuff #6,Flower,Ozone,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-butterstuff-6-3-5g-17520,59.5,,
Biscotti Pancakes,Flower,Niche,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/popcorn-sativa-biscotti-pancakes-5g-17923,59.5,,
Permanent Marker,Vape,Rythm,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-indica-permanent-marker-1g-18384,59.5,,
AJ Sour Diesel,Concentrates,MPX,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/sugar-sativa-aj-sour-diesel-1g-18759,59.5,,
Glitter Bomb,Concentrates,MPX,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/concentrates-7053/sugar-hybrid-glitter-bomb-1g-18761,59.5,,
Purple Milk,Flower,Anthologie,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/small-buds-indica-purple-milk-7g-18852,59.5,,
Blackberry Blast,Vape,Select,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/all-in-one-sativa-blackberry-blast-1g-4434,42.0,,
Key Lime Tide,Vape,Select,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/all-in-one-hybrid-key-lime-tide-1g-4438,42.0,,
Electric Green Apple,Vape,Select,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-sativa-electric-green-apple-1g-4551,42.0,,
GDP,Vape,Select,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-indica-gdp-1g-4566,42.0,,
Grape Ape,Vape,Select,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-indica-grape-ape-1g-4573,42.0,,
London Pound Cake ,Vape,Select,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-hybrid-london-pound-cake-1g-4611,42.0,,
Maui Wowie,Vape,Select,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-sativa-maui-wowie-1g-4620,42.0,,
Mimosa ,Vape,Select,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-hybrid-mimosa-1g-4624,42.0,,
Raspberry Crave,Vape,Select,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-hybrid-raspberry-crave-1g-4644,42.0,,
Trainwreck ,Vape,Select,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-sativa-trainwreck-1g-4675,42.0,,
Strawberry Shortcake,Vape,Select,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-indica-strawberry-shortcake-1g-17862,42.0,,
Permanent Marker,Vape,Select,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-indica-permanent-marker-1g-17866,42.0,,
Lychee Dream,Vape,Select,Sativa,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/vape-7048/cartridge-sativa-lychee-dream-1g-17870,42.0,,
Peach Crescendo ,Flower,Illicit,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-peach-crescendo-3-5g-6237,36.0,,
Gelato A,Flower,Garden Greens,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-gelato-a-3-5g-16679,36.0,,
Peanut Butter Trix,Flower,Garden Greens,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-hybrid-peanut-butter-trix-3-5g-16934,36.0,,
Kingdom Kush,Flower,Illicit,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-kingdom-kush-3-5g-17544,42.0,,
Tacocat,Flower,Kind Tree,Hybrid,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/small-buds-hybrid-tacocat-3-5g-17677,35.0,,
Fumez,Flower,Niche,Indica,,curaleaf,https://curaleaf.com/shop/new-jersey/curaleaf-nj-bellmawr/menu/flower-7049/flower-indica-fumez-3-5g-18469,48.0,,
